(74, 163) 114 80 55
(107, 163) 161 118 73
(92, 156) 70 60 50
(92, 166) 140 97 65
(141, 158) 124 94 70
(176, 158) 163 124 83
(153, 152) 53 43 33
(154, 163) 165 131 85
(72, 140) 130 96 69
(90, 141) 142 107 67
(106, 146) 146 111 73
(139, 141) 154 120 72
(160, 134) 171 145 96
(178, 138) 119 88 57
(113, 199) 142 100 78
(130, 198) 197 153 118
(97, 221) 128 98 64
(153, 219) 148 111 59
(123, 215) 127 74 56
(124, 221) 179 111 90
(124, 222) 163 92 70
(124, 232) 160 116 71
(63, 202) 102 82 58
(78, 237) 80 71 66
(127, 265) 100 72 50
(173, 247) 69 56 40
(195, 221) 38 38 36
(56, 151) 35 37 36
(49, 168) 32 32 32
(58, 192) 45 46 41
(198, 151) 54 49 43
(211, 175) 53 53 45
(202, 192) 47 51 50
(75, 123) 132 98 63
(85, 88) 120 91 61
(131, 80) 139 100 61
(169, 95) 73 63 51
(183, 122) 63 56 46
(28, 115) 102 102 76
(48, 77) 61 59 46
(86, 40) 51 53 40
(136, 27) 168 173 150
(189, 45) 252 255 243
(207, 74) 250 253 232
(223, 111) 254 255 244
