(98, 154) 69 57 45
(122, 154) 64 54 44
(110, 147) 14 11 0
(110, 157) 94 67 50
(144, 155) 83 61 47
(169, 154) 69 51 29
(156, 149) 35 29 17
(158, 158) 87 56 28
(92, 143) 57 48 39
(107, 137) 65 61 52
(124, 142) 85 72 55
(145, 143) 80 61 44
(162, 139) 90 66 42
(175, 144) 19 15 14
(126, 185) 70 57 51
(140, 186) 97 69 48
(110, 197) 66 59 51
(154, 198) 94 66 44
(133, 194) 92 65 56
(132, 200) 119 76 67
(132, 201) 109 69 59
(132, 209) 78 55 39
(82, 199) 46 43 36
(103, 224) 55 47 34
(132, 234) 49 35 22
(161, 219) 74 52 31
(176, 191) 17 13 10
(71, 153) 17 17 19
(68, 169) 34 33 28
(78, 183) 40 40 32
(181, 148) 22 21 19
(190, 171) 20 20 18
(180, 189) 15 14 12
(87, 139) 42 37 31
(106, 120) 75 63 47
(133, 108) 50 46 37
(151, 128) 52 45 27
(177, 145) 23 19 16
(32, 147) 102 86 60
(56, 91) 122 113 72
(90, 59) 47 41 27
(139, 47) 148 139 106
(179, 62) 151 139 99
(202, 89) 93 84 55
(227, 131) 191 178 134
