(106, 135) 116 105 85
(128, 135) 137 112 92
(120, 127) 69 57 45
(120, 137) 135 103 82
(159, 131) 115 95 84
(180, 130) 144 108 74
(167, 125) 49 40 31
(167, 134) 143 104 75
(101, 117) 96 92 81
(117, 115) 93 84 75
(134, 118) 132 113 96
(151, 116) 125 103 82
(168, 113) 133 105 81
(183, 115) 125 90 58
(138, 161) 118 94 84
(151, 161) 115 78 52
(127, 184) 112 96 83
(163, 182) 139 105 77
(144, 172) 128 82 66
(145, 180) 174 107 99
(145, 181) 166 102 93
(146, 189) 139 112 83
(99, 178) 104 105 89
(114, 201) 74 71 64
(148, 210) 74 65 50
(177, 194) 88 75 56
(188, 173) 16 25 24
(83, 141) 40 40 32
(83, 157) 102 85 67
(94, 175) 15 9 11
(195, 136) 28 27 25
(202, 153) 45 43 30
(194, 172) 19 24 28
(96, 114) 86 84 72
(112, 85) 106 91 70
(144, 75) 135 102 69
(171, 84) 80 64 48
(187, 111) 25 19 7
(75, 116) 158 153 115
(83, 79) 132 123 90
(109, 49) 152 148 123
(145, 40) 175 171 146
(179, 53) 146 139 111
(202, 85) 229 216 174
(206, 116) 92 84 48
