(77, 168) 112 84 73
(112, 169) 145 108 90
(96, 160) 49 53 54
(96, 171) 122 90 77
(149, 172) 130 91 76
(182, 175) 115 91 81
(165, 164) 32 36 39
(164, 174) 122 88 76
(71, 152) 122 92 81
(94, 145) 98 82 67
(114, 148) 106 80 67
(145, 153) 99 74 67
(171, 148) 91 73 69
(187, 154) 64 55 56
(116, 211) 131 97 87
(137, 213) 74 50 40
(96, 234) 130 86 83
(154, 238) 103 73 65
(127, 228) 92 59 50
(127, 233) 109 57 59
(127, 236) 145 87 85
(126, 249) 108 76 65
(56, 225) 101 82 75
(80, 260) 93 70 62
(124, 281) 71 56 49
(174, 263) 60 55 52
(198, 230) 41 44 53
(47, 171) 56 55 61
(39, 196) 117 88 84
(47, 222) 50 50 60
(207, 176) 43 47 56
(216, 198) 44 47 56
(204, 230) 43 46 55
(64, 141) 113 85 73
(82, 100) 111 78 63
(134, 85) 114 86 72
(183, 108) 44 42 43
(187, 140) 52 46 50
(35, 123) 69 67 70
(54, 83) 101 95 99
(83, 66) 109 109 109
(135, 34) 233 230 239
(182, 52) 255 249 253
(207, 91) 250 248 251
(226, 130) 255 254 255
