(86, 181) 50 36 23
(110, 184) 101 84 74
(101, 178) 57 53 44
(102, 186) 121 94 85
(156, 184) 117 105 93
(181, 183) 55 41 30
(165, 180) 18 14 5
(165, 188) 117 102 83
(74, 173) 70 52 28
(90, 164) 43 38 32
(118, 170) 138 117 96
(145, 168) 123 111 97
(174, 165) 64 54 45
(190, 171) 62 52 43
(116, 224) 123 82 64
(142, 226) 55 21 11
(94, 250) 114 92 68
(167, 250) 109 94 71
(128, 252) 126 82 73
(129, 255) 99 46 42
(128, 257) 154 91 82
(129, 263) 151 105 89
(69, 230) 110 98 74
(80, 264) 107 86 65
(137, 303) 107 94 78
(190, 269) 94 75 60
(205, 231) 81 64 44
(60, 172) 27 22 16
(59, 194) 141 89 75
(67, 228) 94 72 49
(221, 174) 53 41 41
(229, 201) 255 253 227
(215, 224) 105 73 52
(72, 163) 94 82 66
(79, 101) 67 61 49
(138, 81) 26 27 22
(186, 102) 25 26 21
(209, 166) 24 23 19
(58, 161) 34 29 23
(56, 105) 31 32 18
(82, 66) 113 113 89
(130, 49) 109 108 90
(193, 66) 33 34 28
(229, 111) 80 81 67
(228, 163) 15 17 3

